rooms,square_m,floor,serie,price,link,region,street,building_total_floors,price_per_square_m,time
2.0,64,2.0,Jaun.,450.0,,Klīversala,Valguma 31,5,7.03125,2023-01-17
1.0,31,1.0,LT proj.,230.0,,Ķengarags,Maskavas 258,5,7.419354838709677,2023-01-17
3.0,65,5.0,Renov.,700.0,,centrs,Tērbatas 4,7,10.769230769230768,2023-01-17
2.0,80,3.0,Jaun.,1250.0,,centrs,Stabu 18B,7,15.625,2023-01-17
1.0,33,7.0,Specpr.,300.0,,centrs,Brīvības 162,7,9.090909090909092,2023-01-17
1.0,25,2.0,Renov.,190.0,,centrs,Matīsa 85A,2,7.6,2023-01-17
3.0,129,2.0,Renov.,1850.0,,Ķīpsala,Balasta d. 70,4,14.34108527131783,2023-01-17
1.0,44,3.0,Specpr.,180.0,,Sarkandaugava,Hāpsalas 15,5,4.090909090909091,2023-01-17
2.0,38,4.0,LT proj.,350.0,,Dzegužkalns,M. Stacijas 6,5,9.210526315789474,2023-01-17
3.0,52,3.0,Jaun.,450.0,,Ziepniekkalns,Bauskas 49,5,8.653846153846152,2023-01-17
1.0,40,5.0,Staļina,150.0,,centrs,Stabu 61,5,3.75,2023-01-17
2.0,55,1.0,P. kara,450.0,,centrs,Kalpaka bulv. 9,5,8.181818181818182,2023-01-17
2.0,56,5.0,P. kara,600.0,,centrs,Noliktavas 1,5,10.714285714285714,2023-01-17
2.0,51,5.0,P. kara,490.0,,centrs,Ģertrūdes 27,5,9.607843137254902,2023-01-17
2.0,45,9.0,Jaun.,460.0,,Imanta,Anniņmuižas 38,18,10.222222222222221,2023-01-17
2.0,45,5.0,P. kara,200.0,,Maskavas priekšpilsēta,M. Kalna 2,5,4.4444444444444455,2023-01-17
1.0,36,7.0,602.,200.0,,Vecmīlgrāvis,Rinkas 11,9,5.5555555555555545,2023-01-17
2.0,50,1.0,467.,250.0,,Ķengarags,Višķu 1,9,5.0,2023-01-17
1.0,42,5.0,119.,340.0,,Zolitūde,Ruses 14,9,8.095238095238095,2023-01-17
1.0,31,2.0,LT proj.,245.0,,Purvciems,Dudajeva g. 7,5,7.903225806451613,2023-01-17
1.0,17,5.0,P. kara,240.0,,centrs,Ģertrūdes 135,5,14.117647058823529,2023-01-17
2.0,40,2.0,Renov.,270.0,,Ziepniekkalns,Ziepju 1,2,6.75,2023-01-17
2.0,58,1.0,P. kara,300.0,,centrs,Pērnavas 48,5,5.172413793103448,2023-01-17
4.0,89,3.0,P. kara,380.0,,centrs,Brīvības 114,6,4.2696629213483135,2023-01-17
1.0,26,3.0,LT proj.,165.0,,Sarkandaugava,Sliežu 35,5,6.346153846153847,2023-01-17
3.0,62,2.0,602.,350.0,,Imanta,Slokas 189,9,5.645161290322582,2023-01-17
1.0,23,1.0,P. kara,150.0,,Jugla,Brīvības 413,2,6.521739130434782,2023-01-17
1.0,32,1.0,P. kara,160.0,,centrs,Tērbatas 20,6,5.0,2023-01-17
2.0,54,3.0,Jaun.,490.0,,centrs,Ieroču 14,5,9.074074074074074,2023-01-17
3.0,63,7.0,602.,400.0,,Dārzciems,Zundānu 5,9,6.349206349206349,2023-01-17
3.0,81,5.0,P. kara,1100.0,,Vecrīga,Kalēju 14,5,13.580246913580249,2023-01-17
3.0,77,3.0,P. kara,300.0,,Torņakalns,Satiksmes 1,4,3.8961038961038965,2023-01-17
1.0,19,1.0,P. kara,197.0,,Maskavas priekšpilsēta,Maskavas 125,1,10.368421052631579,2023-01-17
4.0,103,4.0,P. kara,1100.0,,centrs,Valdemāra 39,6,10.679611650485436,2023-01-17
1.0,35,1.0,602.,210.0,,Pļavnieki,Pļavnieku 5,9,6.0,2023-01-17
1.0,26,1.0,Hrušč.,200.0,,Iļģuciems,Daugavgrīvas 70 k-3,5,7.6923076923076925,2023-01-17
1.0,30,3.0,Specpr.,290.0,,centrs,Jēzusbaznīcas 7a,3,9.666666666666666,2023-01-17
2.0,40,3.0,LT proj.,400.0,,Imanta,Kurzemes pr. 104,5,10.0,2023-01-17
1.0,25,2.0,Renov.,255.0,,Čiekurkalns,Čiekurkalna 3. šķ l. 1,2,10.2,2023-01-17
2.0,45,4.0,P. kara,260.0,,centrs,Bruņinieku 81,5,5.777777777777778,2023-01-17
1.0,29,2.0,LT proj.,240.0,,Ķengarags,Prūšu 1k2,5,8.275862068965518,2023-01-17
1.0,35,4.0,M. ģim.,240.0,,Dārzciems,Strautu 27,5,6.857142857142858,2023-01-17
1.0,16,5.0,P. kara,80.0,,centrs,Marijas 10,5,5.0,2023-01-17
2.0,54,4.0,P. kara,250.0,,Āgenskalns,Mārupes 5,4,4.62962962962963,2023-01-17
2.0,29,4.0,P. kara,230.0,,Āgenskalns,Mārupes 5,4,7.931034482758621,2023-01-17
1.0,30,1.0,P. kara,300.0,,Dzegužkalns,Purva 27,2,10.0,2023-01-17
2.0,75,2.0,P. kara,200.0,,centrs,Alberta 1,6,2.6666666666666665,2023-01-17
1.0,33,2.0,Renov.,200.0,,Čiekurkalns,Čiekurkalna 2. l. 30,2,6.0606060606060606,2023-01-17
1.0,46,3.0,104.,220.0,,Purvciems,Lielvārdes 115,12,4.782608695652174,2023-01-17
3.0,90,7.0,Renov.,1050.0,,centrs,Marijas 16,7,11.666666666666664,2023-01-17
2.0,56,4.0,Jaun.,500.0,,centrs,Tomsona 39/1,9,8.928571428571429,2023-01-17
1.0,39,3.0,M. ģim.,250.0,,Purvciems,Ilūkstes 54k-2,5,6.410256410256411,2023-01-17
1.0,24,5.0,Renov.,420.0,,centrs,Merķeļa 7,5,17.5,2023-01-17
1.0,35,5.0,602.,195.0,,Imanta,Kurzemes pr. 62,9,5.571428571428571,2023-01-17
1.0,27,3.0,P. kara,250.0,,centrs,Avotu 66,5,9.25925925925926,2023-01-17
5.0,120,4.0,P. kara,550.0,,centrs,Ģertrūdes 37,5,4.583333333333333,2023-01-17
1.0,26,4.0,Renov.,200.0,,Pļavnieki,Rencēnu 40,4,7.6923076923076925,2023-01-17
2.0,46,4.0,Staļina,260.0,,Ķengarags,Prūšu 40,4,5.652173913043479,2023-01-17
2.0,49,9.0,602.,300.0,,Ziepniekkalns,Ozolciema 40,9,6.1224489795918355,2023-01-17
2.0,62,4.0,Specpr.,400.0,,centrs,Valdemāra 106,5,6.451612903225807,2023-01-17
1.0,28,3.0,Specpr.,300.0,,Sarkandaugava,Viestura pr. 53,9,10.714285714285714,2023-01-17
2.0,62,3.0,Jaun.,570.0,,Dzegužkalns,Iecavas 1,6,9.193548387096774,2023-01-17
1.0,18,1.0,Priv. m.,300.0,,Teika,Remīnes 3,2,16.666666666666668,2023-01-17
1.0,33,2.0,Specpr.,200.0,,Sarkandaugava,Viestura pr. 39,9,6.0606060606060606,2023-01-17
1.0,28,1.0,Hrušč.,200.0,,Čiekurkalns,Čiekurkalna 1. l. 1,5,7.142857142857142,2023-01-17
1.0,28,2.0,Renov.,200.0,,Mangaļi,Ezera 18,3,7.142857142857142,2023-01-17
1.0,30,2.0,P. kara,250.0,,Sarkandaugava,Duntes 54,2,8.333333333333334,2023-01-17
1.0,22,2.0,Renov.,300.0,,centrs,Brīvības 212,2,13.636363636363635,2023-01-17
2.0,53,4.0,103.,280.0,,Mežaparks,Viestura pr. 77,5,5.283018867924528,2023-01-17
2.0,50,2.0,Hrušč.,100.0,,Iļģuciems,Cementa 3б,1,2.0,2023-01-17
2.0,44,4.0,Hrušč.,200.0,,Āgenskalns,Kristapa 26,5,4.545454545454546,2023-01-17
2.0,44,4.0,P. kara,350.0,,centrs,Ieroču 10,5,7.954545454545454,2023-01-17
1.0,25,2.0,Specpr.,350.0,,Imanta,Kurzemes pr. 132,2,14.0,2023-01-17
2.0,40,4.0,Jaun.,550.0,,Mežciems,Juglas 20,5,13.75,2023-01-17
2.0,47,5.0,LT proj.,250.0,,Purvciems,Stirnu 21,5,5.319148936170213,2023-01-17
5.0,211,3.0,Renov.,1600.0,,centrs,Skolas 12A,5,7.582938388625592,2023-01-17
3.0,73,2.0,P. kara,350.0,,centrs,Stabu 72,5,4.794520547945205,2023-01-17
2.0,49,5.0,P. kara,220.0,,centrs,Matīsa 43,5,4.489795918367347,2023-01-17
3.0,82,3.0,Jaun.,1200.0,,centrs,Ausekļa 20,5,14.634146341463413,2023-01-17
2.0,51,2.0,467.,330.0,,Krasta r-ns,Zilupes 29,9,6.470588235294117,2023-01-17
2.0,58,1.0,Specpr.,360.0,,Maskavas priekšpilsēta,Maskavas 135,1,6.206896551724138,2023-01-17
1.0,31,9.0,602.,350.0,,Imanta,Anniņmuižas 56,9,11.290322580645164,2023-01-17
2.0,93,6.0,Renov.,1200.0,,centrs,Blaumaņa 3,6,12.903225806451614,2023-01-17
1.0,32,2.0,103.,200.0,,Dārzciems,Ūbeles 4,5,6.25,2023-01-17
1.0,34,4.0,P. kara,120.0,,centrs,Barona 23,5,3.5294117647058822,2023-01-17
3.0,80,4.0,P. kara,800.0,,Vecrīga,Skārņu 9,6,10.0,2023-01-17
2.0,52,2.0,P. kara,270.0,,Teika,Apes 1,3,5.1923076923076925,2023-01-17
3.0,74,3.0,Jaun.,950.0,,Purvciems,Dudajeva g. 9a,6,12.837837837837839,2023-01-17
1.0,33,1.0,602.,250.0,,Imanta,Kurzemes pr. 80,9,7.575757575757576,2023-01-17
2.0,76,4.0,Jaun.,699.0,,centrs,Hospitāļu 23,6,9.197368421052632,2023-01-17
3.0,95,4.0,Jaun.,1500.0,,centrs,Rūpniecības 50,7,15.789473684210524,2023-01-17
1.0,32,8.0,602.,240.0,,Pļavnieki,Ulbrokas 1,9,7.5,2023-01-17
2.0,48,1.0,Jaun.,400.0,,Ziepniekkalns,Bikstu 6,5,8.333333333333334,2023-01-17
3.0,131,5.0,Jaun.,1200.0,,centrs,Hospitāļu 23,7,9.16030534351145,2023-01-17
2.0,45,4.0,Hrušč.,310.0,,Āgenskalns,Grīna bulv. 5,5,6.888888888888888,2023-01-17
2.0,52,1.0,Jaun.,410.0,,Purvciems,Stirnu 1,9,7.884615384615384,2023-01-17
3.0,46,2.0,P. kara,230.0,,centrs,Dagdas 3,5,5.0,2023-01-17
1.0,22,2.0,Specpr.,200.0,,Pļavnieki,Deglava 24,9,9.090909090909092,2023-01-17
4.0,107,1.0,Jaun.,750.0,,Dārzciems,Rēzeknes 27a,3,7.009345794392522,2023-01-17
1.0,36,3.0,P. kara,450.0,,centrs,Zaļā 7,3,12.5,2023-01-17
2.0,50,7.0,602.,400.0,,Pļavnieki,Jasmuižas 17,9,8.0,2023-01-17
2.0,55,3.0,Renov.,470.0,,Āgenskalns,Mārupes 6,4,8.545454545454545,2023-01-17
1.0,28,1.0,P. kara,140.0,,Sarkandaugava,Gaujienas 9,2,5.0,2023-01-17
1.0,31,3.0,Hrušč.,270.0,,Purvciems,Dzelzavas 11,5,8.709677419354838,2023-01-17
2.0,61,2.0,Renov.,650.0,,centrs,Elizabetes 22,6,10.655737704918034,2023-01-17
1.0,40,9.0,Specpr.,170.0,,Bolderāja,Finiera 17,9,4.25,2023-01-17
2.0,66,4.0,Renov.,390.0,,Āgenskalns,Nometņu 9,4,5.909090909090909,2023-01-17
3.0,62,3.0,Renov.,550.0,,centrs,Hospitāļu 20,6,8.870967741935484,2023-01-17
1.0,46,5.0,Jaun.,390.0,,Imanta,Anniņmuižas 41,24,8.478260869565217,2023-01-17
1.0,23,2.0,Staļina,200.0,,centrs,Katrīnas d. 26,3,8.695652173913043,2023-01-17
3.0,65,2.0,P. kara,900.0,,centrs,Blaumaņa 9,6,13.846153846153848,2023-01-17
3.0,74,4.0,P. kara,700.0,,Āgenskalns,Meža 4A,5,9.459459459459461,2023-01-17
2.0,49,3.0,LT proj.,200.0,,Imanta,Kurzemes pr. 30,5,4.081632653061225,2023-01-17
2.0,88,5.0,P. kara,780.0,,Vecrīga,Kaļķu 6,5,8.863636363636363,2023-01-17
3.0,44,3.0,P. kara,420.0,,centrs,Stabu 95,6,9.545454545454543,2023-01-17
1.0,19,1.0,Renov.,220.0,,Bolderāja,Kvarca 3,2,11.578947368421053,2023-01-17
2.0,49,4.0,LT proj.,200.0,,Bolderāja,Stūrmaņu 5,5,4.081632653061225,2023-01-17
3.0,52,2.0,Staļina,350.0,,Maskavas priekšpilsēta,Aiviekstes 3,3,6.730769230769232,2023-01-17
1.0,27,6.0,Jaun.,370.0,,Aplokciems,Briežu 9,6,13.703703703703706,2023-01-17
2.0,52,2.0,Jaun.,800.0,,centrs,Strēlnieku 7,7,15.384615384615385,2023-01-17
2.0,55,4.0,P. kara,400.0,,centrs,Pērnavas 4,4,7.272727272727272,2023-01-17
2.0,55,4.0,Renov.,500.0,,centrs,Miera 86,6,9.090909090909092,2023-01-17
1.0,39,3.0,Renov.,340.0,,centrs,Bruņinieku 72,5,8.717948717948719,2023-01-17
2.0,55,2.0,P. kara,510.0,,centrs,Lenču 2,6,9.272727272727273,2023-01-17
1.0,16,4.0,P. kara,260.0,,centrs,Čaka 55,5,16.25,2023-01-17
1.0,12,3.0,P. kara,155.0,,centrs,Laboratorijas 11,4,12.916666666666664,2023-01-17
2.0,56,5.0,P. kara,420.0,,centrs,Avotu 11,6,7.5,2023-01-17
3.0,103,2.0,Renov.,650.0,,centrs,Eksporta 12,6,6.310679611650484,2023-01-17
1.0,20,1.0,P. kara,230.0,,Iļģuciems,Buļļu 10,2,11.5,2023-01-17
2.0,48,2.0,P. kara,360.0,,centrs,Ganu 6,5,7.5,2023-01-17
1.0,32,3.0,Jaun.,380.0,,Ķengarags,Ķengaraga 10,5,11.875,2023-01-17
1.0,29,2.0,Priv. m.,230.0,,centrs,Pērnavas 49,4,7.931034482758621,2023-01-17
2.0,56,1.0,Jaun.,400.0,,Zolitūde,Anniņmuižas 20,4,7.142857142857142,2023-01-17
1.0,25,2.0,P. kara,185.0,,Dārzciems,Stopiņu 12,2,7.4,2023-01-17
4.0,133,10.0,Jaun.,1700.0,,centrs,Vesetas 24,10,12.781954887218044,2023-01-17
3.0,68,4.0,P. kara,470.0,,centrs,Matīsa 18,5,6.911764705882352,2023-01-17
3.0,70,3.0,Jaun.,470.0,,centrs,Lāču 5,5,6.7142857142857135,2023-01-17
3.0,77,5.0,P. kara,450.0,,centrs,Matīsa 18,5,5.8441558441558445,2023-01-17
3.0,76,2.0,P. kara,450.0,,centrs,Avotu 11,6,5.921052631578947,2023-01-17
1.0,25,3.0,P. kara,100.0,,centrs,Merķeļa 3,5,4.0,2023-01-17
2.0,68,2.0,Renov.,290.0,,centrs,Bruņinieku 111,4,4.264705882352942,2023-01-17
2.0,45,1.0,Hrušč.,220.0,,Mežciems,Biķernieku 226,5,4.888888888888889,2023-01-17
1.0,27,2.0,103.,235.0,,Mangaļi,Ezera 32,2,8.703703703703704,2023-01-17
2.0,48,4.0,LT proj.,300.0,,Imanta,Kleistu 10,5,6.25,2023-01-17
3.0,98,4.0,Jaun.,1350.0,,centrs,Miera 57a,5,13.775510204081634,2023-01-17
1.0,24,1.0,Jaun.,230.0,,Mangaļi,Carnikavas 3c,1,9.583333333333334,2023-01-17
1.0,29,4.0,Hrušč.,220.0,,Purvciems,Dzelzavas 19,5,7.586206896551723,2023-01-17
1.0,27,1.0,Hrušč.,230.0,,Iļģuciems,Grīvas 7,30,8.518518518518519,2023-01-17
1.0,41,3.0,Jaun.,250.0,,Zolitūde,Irlavas 34,3,6.097560975609755,2023-01-17
2.0,53,6.0,Renov.,1000.0,,centrs,Blaumaņa 12,6,18.867924528301888,2023-01-17
2.0,83,5.0,Jaun.,700.0,,centrs,Tomsona 30,9,8.433734939759036,2023-01-17
1.0,35,3.0,Renov.,400.0,,Āgenskalns,Valentīna 16,3,11.428571428571427,2023-01-17
2.0,60,3.0,M. ģim.,200.0,,Dārzciems,Rumbulas 1/1,5,3.333333333333333,2023-01-17
2.0,61,2.0,Specpr.,395.0,,centrs,Upes 14,5,6.475409836065574,2023-01-17
3.0,66,4.0,P. kara,250.0,,centrs,Pērnavas 23,5,3.787878787878788,2023-01-17
3.0,65,8.0,602.,400.0,,Purvciems,Varavīksnes g. 6,9,6.153846153846153,2023-01-17
2.0,47,4.0,Jaun.,400.0,,Pļavnieki,Salnas 21,9,8.51063829787234,2023-01-17
1.0,24,1.0,Jaun.,370.0,,Teika,Vairoga 32,3,15.416666666666664,2023-01-17
2.0,49,4.0,LT proj.,300.0,,Iļģuciems,Lidoņu 3a,5,6.1224489795918355,2023-01-17
2.0,54,4.0,Hrušč.,400.0,,Iļģuciems,Daugavgrīvas 70/1,5,7.407407407407407,2023-01-17
2.0,47,3.0,Jaun.,550.0,,Purvciems,Žagatu 7,9,11.702127659574465,2023-01-17
2.0,47,2.0,103.,300.0,,Mežciems,Malienas 3,5,6.382978723404255,2023-01-17
3.0,125,5.0,Jaun.,1000.0,,centrs,Republikas laukums 3,6,8.0,2023-01-17
2.0,49,8.0,M. ģim.,280.0,,Dzegužkalns,Dzirciema 59,9,5.7142857142857135,2023-01-17
3.0,85,2.0,P. kara,1300.0,,centrs,Blaumaņa 9,6,15.294117647058822,2023-01-17
1.0,29,7.0,Čehu pr.,500.0,,Mežaparks,Viestura pr. 39,9,17.24137931034483,2023-01-17
1.0,40,4.0,M. ģim.,180.0,,Pļavnieki,Salnas 24,5,4.5,2023-01-17
2.0,68,2.0,P. kara,590.0,,centrs,Tērbatas 34,5,8.676470588235292,2023-01-17
2.0,52,4.0,Čehu pr.,400.0,,Mežaparks,Ezermalas 25,12,7.6923076923076925,2023-01-17
1.0,35,5.0,M. ģim.,240.0,,Dārzciems,Zeltiņu 58,5,6.857142857142858,2023-01-17
1.0,32,3.0,Hrušč.,165.0,,Krasta r-ns,Balvu 9,5,5.15625,2023-01-17
2.0,50,3.0,602.,350.0,,Imanta,Anniņmuižas 90,9,7.0,2023-01-17
1.0,18,4.0,Staļina,200.0,,centrs,Ģertrūdes 91a,5,11.111111111111109,2023-01-17
3.0,89,12.0,Jaun.,600.0,,Imanta,Anniņmuižas 47,24,6.741573033707866,2023-01-17
2.0,58,6.0,119.,250.0,,Zolitūde,Endzelīna 5,10,4.310344827586206,2023-01-17
1.0,23,8.0,Renov.,300.0,,centrs,Klusā 18,9,13.043478260869565,2023-01-17
1.0,31,5.0,602.,200.0,,Mežciems,Gaiļezera 2,9,6.451612903225807,2023-01-17
3.0,70,4.0,P. kara,350.0,,Teika,Zemitāna lauk. 2a,5,5.0,2023-01-17
2.0,49,2.0,Jaun.,430.0,,Mežciems,Kaivas 50,5,8.775510204081634,2023-01-17
1.0,18,1.0,Specpr.,160.0,,Šķirotava,Krustpils 000,3,8.888888888888891,2023-01-17
1.0,33,2.0,P. kara,275.0,,centrs,Matīsa 81A,2,8.333333333333334,2023-01-17
3.0,88,3.0,Jaun.,1500.0,,centrs,Jeruzalemes 5,7,17.045454545454547,2023-01-17
3.0,100,3.0,Jaun.,800.0,,Zolitūde,Irlavas 5,2,8.0,2023-01-17
3.0,48,3.0,Renov.,490.0,,centrs,Alauksta 13,6,10.208333333333334,2023-01-17
2.0,67,2.0,Jaun.,640.0,,centrs,Tallinas 1,6,9.552238805970148,2023-01-17
2.0,41,5.0,Renov.,520.0,,centrs,Avotu 1,6,12.682926829268293,2023-01-17
2.0,46,5.0,103.,300.0,,Purvciems,Nīcgales 46-1,5,6.521739130434782,2023-01-17
2.0,54,4.0,Renov.,540.0,,centrs,Ģertrūdes 121,6,10.0,2023-01-17
1.0,36,4.0,103.,270.0,,Ziepniekkalns,Irbenes 14,5,7.5,2023-01-17
2.0,55,3.0,Renov.,800.0,,centrs,Pulkv. Brieža 7,5,14.545454545454545,2023-01-17
1.0,29,3.0,Renov.,310.0,,centrs,Alauksta 13,6,10.689655172413792,2023-01-17
2.0,49,9.0,602.,330.0,,Dārzciems,Zundānu 5,9,6.7346938775510194,2023-01-17
2.0,65,5.0,Jaun.,650.0,,Āgenskalns,Nometņu 32,5,10.0,2023-01-17
1.0,31,3.0,P. kara,260.0,,centrs,Pulkv. Brieža 3,5,8.387096774193548,2023-01-17
2.0,55,3.0,P. kara,270.0,,centrs,Visvalža 3,5,4.909090909090909,2023-01-17
3.0,58,2.0,Renov.,700.0,,Āgenskalns,Smiļģa 10,4,12.06896551724138,2023-01-17
3.0,58,1.0,Renov.,625.0,,Āgenskalns,Smiļģa 10,4,10.775862068965518,2023-01-17
2.0,55,2.0,P. kara,370.0,,centrs,Visvalža 3,5,6.727272727272728,2023-01-17
4.0,198,3.0,Renov.,1100.0,,centrs,Vāgnera 2,5,5.5555555555555545,2023-01-17
2.0,57,3.0,Renov.,550.0,,centrs,Birznieka-Upīša 18A,5,9.649122807017543,2023-01-17
4.0,89,9.0,119.,350.0,,Zolitūde,Bieziņa 4,10,3.9325842696629216,2023-01-17
2.0,38,5.0,Renov.,450.0,,centrs,Ģertrūdes 121,6,11.842105263157894,2023-01-17
2.0,44,13.0,Specpr.,300.0,,Pļavnieki,Saharova 27,16,6.8181818181818175,2023-01-17
3.0,60,2.0,Renov.,600.0,,centrs,Artilērijas 35,5,10.0,2023-01-17
2.0,30,2.0,Jaun.,330.0,,Čiekurkalns,Čiekurkalna 2. l. 50,3,11.0,2023-01-17
2.0,32,2.0,Renov.,340.0,,Čiekurkalns,Čiekurkalna 2. l. 50,3,10.625,2023-01-17
1.0,24,2.0,P. kara,150.0,,Sarkandaugava,Duntes 48,5,6.25,2023-01-17
1.0,32,5.0,Hrušč.,300.0,,centrs,Valdemāra 52/54,5,9.375,2023-01-17
4.0,105,3.0,Jaun.,950.0,,Zolitūde,Zolitūdes 46,4,9.047619047619047,2023-01-17
3.0,89,4.0,P. kara,700.0,,centrs,Elizabetes 91/93,5,7.865168539325843,2023-01-17
2.0,60,9.0,Jaun.,545.0,,Āgenskalns,Kalnciema 9a,10,9.083333333333334,2023-01-17
2.0,23,2.0,Renov.,350.0,,Mežaparks,Ezermalas 4,5,15.217391304347824,2023-01-17
2.0,58,8.0,119.,300.0,,Zolitūde,Lejiņa 10,9,5.172413793103448,2023-01-17
1.0,20,2.0,Specpr.,130.0,,Vecmīlgrāvis,Gāles 17,5,6.5,2023-01-17
1.0,18,5.0,Hrušč.,170.0,,Teika,Burtnieku 33,5,9.444444444444443,2023-01-17
2.0,35,1.0,Renov.,290.0,,Vecmīlgrāvis,Emmas 28,4,8.285714285714286,2023-01-17
1.0,38,5.0,Renov.,260.0,,centrs,Klusā 20,9,6.842105263157895,2023-01-17
2.0,40,2.0,P. kara,390.0,,centrs,Baznīcas 15,4,9.75,2023-01-17
1.0,36,1.0,119.,220.0,,Zolitūde,Rostokas 12,6,6.111111111111112,2023-01-17
2.0,53,1.0,P. kara,250.0,,centrs,Stabu 90,5,4.716981132075472,2023-01-17
1.0,42,4.0,M. ģim.,250.0,,Torņakalns,Koku 15,5,5.9523809523809526,2023-01-17
1.0,23,6.0,P. kara,300.0,,centrs,Valdemāra 127,6,13.043478260869565,2023-01-17
2.0,78,3.0,P. kara,360.0,,centrs,Stabu 90,5,4.615384615384615,2023-01-17
2.0,52,5.0,Staļina,530.0,,VEF,Brīvības 232,5,10.192307692307693,2023-01-17
2.0,90,2.0,Jaun.,630.0,,Šampēteris-Pleskodāle,Zalves 15,3,7.0,2023-01-17
1.0,50,2.0,Jaun.,230.0,,Iļģuciems,Lidoņu 6a,3,4.6,2023-01-17
1.0,25,1.0,Renov.,180.0,,Sarkandaugava,Hāpsalas 12,3,7.2,2023-01-17
1.0,32,4.0,Renov.,180.0,,centrs,Sadovņikova 24,5,5.625,2023-01-17
1.0,37,5.0,Jaun.,350.0,,centrs,Tallinas 1,5,9.459459459459461,2023-01-17
1.0,28,2.0,LT proj.,250.0,,Imanta,M. Krūmu 3,5,8.928571428571429,2023-01-17
2.0,55,4.0,P. kara,350.0,,centrs,Ieroču 10,6,6.363636363636362,2023-01-17
3.0,112,5.0,Renov.,850.0,,centrs,Pulkv. Brieža 13,5,7.5892857142857135,2023-01-17
2.0,41,1.0,Hrušč.,290.0,,centrs,Tomsona 25 K1,5,7.073170731707318,2023-01-17
2.0,55,4.0,Staļina,400.0,,centrs,Eksporta 8A,5,7.272727272727272,2023-01-17
1.0,32,2.0,Hrušč.,200.0,,Iļģuciems,Tvaikoņu 3,3,6.25,2023-01-17
2.0,76,3.0,Renov.,850.0,,centrs,Vīlandes 16,6,11.18421052631579,2023-01-17
1.0,20,3.0,P. kara,140.0,,centrs,Baznīcas 34,5,7.0,2023-01-17
3.0,72,5.0,Specpr.,750.0,,centrs,Citadeles 5,5,10.416666666666666,2023-01-17
1.0,30,3.0,Renov.,550.0,,centrs,Tērbatas 26а,5,18.33333333333333,2023-01-17
1.0,45,8.0,119.,280.0,,Ziepniekkalns,Ozolciema 24,10,6.222222222222222,2023-01-17
1.0,25,5.0,LT proj.,230.0,,Iļģuciems,Spilves 35,5,9.2,2023-01-17
1.0,38,4.0,M. ģim.,200.0,,Dārzciems,Rumbulas 1/1,5,5.2631578947368425,2023-01-17
4.0,100,2.0,Specpr.,800.0,,centrs,Citadeles 5,5,8.0,2023-01-17
2.0,50,4.0,467.,250.0,,Krasta r-ns,Ogres 10,9,5.0,2023-01-17
2.0,94,5.0,Renov.,750.0,,centrs,Ausekļa 11,6,7.978723404255319,2023-01-17
2.0,51,1.0,Renov.,380.0,,Āgenskalns,Kokles 12B,4,7.450980392156862,2023-01-17
2.0,40,8.0,Jaun.,800.0,,Āgenskalns,Raņķa d. 34,24,20.0,2023-01-17
2.0,55,3.0,P. kara,320.0,,centrs,Visvalža 3,5,5.8181818181818175,2023-01-17
6.0,156,5.0,P. kara,780.0,,centrs,Barona 62,5,5.0,2023-01-17
2.0,50,3.0,Staļina,430.0,,Teika,Brīvības 358,5,8.6,2023-01-17
4.0,125,2.0,Renov.,600.0,,Iļģuciems,Daugavgrīvas 104,2,4.8,2023-01-17
2.0,70,3.0,Jaun.,775.0,,centrs,Martas 7,7,11.071428571428573,2023-01-17
2.0,36,2.0,Renov.,270.0,,Vecmīlgrāvis,Emmas 28,4,7.5,2023-01-17
1.0,37,3.0,Čehu pr.,270.0,,Ķengarags,Kaņiera 12,12,7.297297297297297,2023-01-17
2.0,43,1.0,Specpr.,200.0,,Bolderāja,Miglas 1a,1,4.651162790697675,2023-01-17
2.0,44,3.0,Hrušč.,220.0,,Teika,Raunas 62,3,5.0,2023-01-17
2.0,45,3.0,Renov.,230.0,,centrs,Bruņinieku 115B,5,5.111111111111111,2023-01-17
3.0,75,5.0,119.,300.0,,Zolitūde,Ruses 13,9,4.0,2023-01-17
1.0,35,3.0,Specpr.,300.0,,Pļavnieki,Ilūkstes 8,5,8.571428571428571,2023-01-17
2.0,54,2.0,P. kara,500.0,,centrs,Dzirnavu 113A,5,9.25925925925926,2023-01-17
1.0,30,4.0,P. kara,300.0,,VEF,Brīvības 209,6,10.0,2023-01-17
2.0,56,3.0,P. kara,470.0,,Vecrīga,Aldaru 12/14,3,8.392857142857142,2023-01-17
2.0,45,2.0,Renov.,550.0,,Teika,Zemgaļu 23a,3,12.222222222222221,2023-01-17
3.0,114,4.0,Renov.,1300.0,,centrs,Skolas 20,6,11.403508771929824,2023-01-17
2.0,49,2.0,Specpr.,882.0,,Ķīpsala,Ogļu 28,3,18.0,2023-01-17
2.0,48,5.0,103.,150.0,,Dārzciems,Dārzciema 131,5,3.125,2023-01-17
2.0,50,5.0,602.,210.0,,Imanta,Dammes 38,9,4.2,2023-01-17
1.0,47,3.0,Specpr.,200.0,,Dzegužkalns,Daugavgrīvas 60,7,4.25531914893617,2023-01-17
4.0,100,4.0,P. kara,495.0,,centrs,Maskavas 88,5,4.95,2023-01-17
2.0,55,3.0,Specpr.,300.0,,Maskavas priekšpilsēta,Lomonosova 14,9,5.454545454545454,2023-01-17
